change_event.campaign,RESOURCE_NAME
change_event.change_date_time,DATE
change_event.change_resource_name,STRING
change_event.change_resource_type,ENUM
change_event.changed_fields,MESSAGE
change_event.client_type,ENUM
change_event.feed,RESOURCE_NAME
change_event.feed_item,RESOURCE_NAME
change_event.new_resource,MESSAGE
change_event.old_resource,MESSAGE
change_event.resource_change_operation,ENUM
change_event.resource_name,RESOURCE_NAME
change_event.user_email,STRING
change_status.ad_group,RESOURCE_NAME
change_status.ad_group_ad,RESOURCE_NAME
change_status.ad_group_asset,RESOURCE_NAME
change_status.ad_group_bid_modifier,RESOURCE_NAME
change_status.ad_group_criterion,RESOURCE_NAME
change_status.ad_group_feed,RESOURCE_NAME
change_status.asset,RESOURCE_NAME
change_status.campaign,RESOURCE_NAME
change_status.campaign_asset,RESOURCE_NAME
change_status.campaign_criterion,RESOURCE_NAME
change_status.campaign_feed,RESOURCE_NAME
change_status.campaign_shared_set,RESOURCE_NAME
change_status.combined_audience,RESOURCE_NAME
change_status.customer_asset,RESOURCE_NAME
change_status.feed,RESOURCE_NAME
change_status.feed_item,RESOURCE_NAME
change_status.last_change_date_time,DATE
change_status.resource_name,RESOURCE_NAME
change_status.resource_status,ENUM
change_status.resource_type,ENUM
change_status.shared_set,RESOURCE_NAME
click_view.ad_group_ad,RESOURCE_NAME
click_view.area_of_interest.city,RESOURCE_NAME
click_view.area_of_interest.country,RESOURCE_NAME
click_view.area_of_interest.metro,RESOURCE_NAME
click_view.area_of_interest.most_specific,RESOURCE_NAME
click_view.area_of_interest.region,RESOURCE_NAME
click_view.campaign_location_target,RESOURCE_NAME
click_view.gclid,STRING
click_view.keyword,RESOURCE_NAME
click_view.keyword_info.match_type,ENUM
click_view.keyword_info.text,STRING
click_view.location_of_presence.city,RESOURCE_NAME
click_view.location_of_presence.country,RESOURCE_NAME
click_view.location_of_presence.metro,RESOURCE_NAME
click_view.location_of_presence.most_specific,RESOURCE_NAME
click_view.location_of_presence.region,RESOURCE_NAME
click_view.page_number,INT64
click_view.resource_name,RESOURCE_NAME
click_view.user_list,RESOURCE_NAME
combined_audience.description,STRING
combined_audience.id,INT64
combined_audience.name,STRING
combined_audience.resource_name,RESOURCE_NAME
combined_audience.status,ENUM
conversion_action.app_id,STRING
conversion_action.attribution_model_settings.attribution_model,ENUM
conversion_action.attribution_model_settings.data_driven_model_status,ENUM
conversion_action.category,ENUM
conversion_action.click_through_lookback_window_days,INT64
conversion_action.counting_type,ENUM
conversion_action.firebase_settings.event_name,STRING
conversion_action.firebase_settings.project_id,STRING
conversion_action.firebase_settings.property_id,INT64
conversion_action.firebase_settings.property_name,STRING
conversion_action.id,INT64
conversion_action.include_in_conversions_metric,BOOLEAN
conversion_action.mobile_app_vendor,ENUM
conversion_action.name,STRING
conversion_action.origin,ENUM
conversion_action.owner_customer,RESOURCE_NAME
conversion_action.phone_call_duration_seconds,INT64
conversion_action.primary_for_goal,BOOLEAN
conversion_action.resource_name,RESOURCE_NAME
conversion_action.status,ENUM
conversion_action.tag_snippets,MESSAGE
conversion_action.third_party_app_analytics_settings.event_name,STRING
conversion_action.third_party_app_analytics_settings.provider_name,STRING
conversion_action.type,ENUM
conversion_action.value_settings.always_use_default_value,BOOLEAN
conversion_action.value_settings.default_currency_code,STRING
conversion_action.value_settings.default_value,DOUBLE
conversion_action.view_through_lookback_window_days,INT64
conversion_custom_variable.id,INT64
conversion_custom_variable.name,STRING
conversion_custom_variable.owner_customer,RESOURCE_NAME
conversion_custom_variable.resource_name,RESOURCE_NAME
conversion_custom_variable.status,ENUM
conversion_custom_variable.tag,STRING
conversion_goal_campaign_config.campaign,RESOURCE_NAME
conversion_goal_campaign_config.custom_conversion_goal,RESOURCE_NAME
conversion_goal_campaign_config.goal_config_level,ENUM
conversion_goal_campaign_config.resource_name,RESOURCE_NAME
conversion_value_rule.action.operation,ENUM
conversion_value_rule.action.value,DOUBLE
conversion_value_rule.audience_condition.user_interests,RESOURCE_NAME
conversion_value_rule.audience_condition.user_lists,RESOURCE_NAME
conversion_value_rule.device_condition.device_types,ENUM
conversion_value_rule.geo_location_condition.excluded_geo_match_type,ENUM
conversion_value_rule.geo_location_condition.excluded_geo_target_constants,RESOURCE_NAME
conversion_value_rule.geo_location_condition.geo_match_type,ENUM
conversion_value_rule.geo_location_condition.geo_target_constants,RESOURCE_NAME
conversion_value_rule.id,INT64
conversion_value_rule.owner_customer,RESOURCE_NAME
conversion_value_rule.resource_name,RESOURCE_NAME
conversion_value_rule.status,ENUM
conversion_value_rule_set.attachment_type,ENUM
conversion_value_rule_set.campaign,RESOURCE_NAME
conversion_value_rule_set.conversion_action_categories,ENUM
conversion_value_rule_set.conversion_value_rules,RESOURCE_NAME
conversion_value_rule_set.dimensions,ENUM
conversion_value_rule_set.id,INT64
conversion_value_rule_set.owner_customer,RESOURCE_NAME
conversion_value_rule_set.resource_name,RESOURCE_NAME
conversion_value_rule_set.status,ENUM
currency_constant.billable_unit_micros,INT64
currency_constant.code,STRING
currency_constant.name,STRING
currency_constant.resource_name,RESOURCE_NAME
currency_constant.symbol,STRING
custom_audience.description,STRING
custom_audience.id,INT64
custom_audience.members,MESSAGE
custom_audience.name,STRING
custom_audience.resource_name,RESOURCE_NAME
custom_audience.status,ENUM
custom_audience.type,ENUM
custom_conversion_goal.conversion_actions,RESOURCE_NAME
custom_conversion_goal.id,INT64
custom_conversion_goal.name,STRING
custom_conversion_goal.resource_name,RESOURCE_NAME
custom_conversion_goal.status,ENUM
custom_interest.description,STRING
custom_interest.id,INT64
custom_interest.members,MESSAGE
custom_interest.name,STRING
custom_interest.resource_name,RESOURCE_NAME
custom_interest.status,ENUM
custom_interest.type,ENUM
customer.auto_tagging_enabled,BOOLEAN
customer.call_reporting_setting.call_conversion_action,RESOURCE_NAME
customer.call_reporting_setting.call_conversion_reporting_enabled,BOOLEAN
customer.call_reporting_setting.call_reporting_enabled,BOOLEAN
customer.conversion_tracking_setting.accepted_customer_data_terms,BOOLEAN
customer.conversion_tracking_setting.conversion_tracking_id,INT64
customer.conversion_tracking_setting.conversion_tracking_status,ENUM
customer.conversion_tracking_setting.cross_account_conversion_tracking_id,INT64
customer.conversion_tracking_setting.enhanced_conversions_for_leads_enabled,BOOLEAN
customer.conversion_tracking_setting.google_ads_conversion_customer,STRING
customer.currency_code,STRING
customer.descriptive_name,STRING
customer.final_url_suffix,STRING
customer.has_partners_badge,BOOLEAN
customer.id,INT64
customer.image_asset_auto_migration_done,BOOLEAN
customer.image_asset_auto_migration_done_date_time,DATE
customer.location_asset_auto_migration_done,BOOLEAN
customer.location_asset_auto_migration_done_date_time,DATE
customer.manager,BOOLEAN
customer.optimization_score,DOUBLE
customer.optimization_score_weight,DOUBLE
customer.pay_per_conversion_eligibility_failure_reasons,ENUM
customer.remarketing_setting.google_global_site_tag,STRING
customer.resource_name,RESOURCE_NAME
customer.status,ENUM
customer.test_account,BOOLEAN
customer.time_zone,STRING
customer.tracking_url_template,STRING
customer_asset.asset,RESOURCE_NAME
customer_asset.field_type,ENUM
customer_asset.primary_status,ENUM
customer_asset.primary_status_details,MESSAGE
customer_asset.primary_status_reasons,ENUM
customer_asset.resource_name,RESOURCE_NAME
customer_asset.source,ENUM
customer_asset.status,ENUM
customer_asset_set.asset_set,RESOURCE_NAME
customer_asset_set.customer,RESOURCE_NAME
customer_asset_set.resource_name,RESOURCE_NAME
customer_asset_set.status,ENUM
customer_client.applied_labels,RESOURCE_NAME
customer_client.client_customer,RESOURCE_NAME
customer_client.currency_code,STRING
customer_client.descriptive_name,STRING
customer_client.hidden,BOOLEAN
customer_client.id,INT64
customer_client.level,INT64
customer_client.manager,BOOLEAN
customer_client.resource_name,RESOURCE_NAME
customer_client.status,ENUM
customer_client.test_account,BOOLEAN
customer_client.time_zone,STRING
customer_client_link.client_customer,RESOURCE_NAME
customer_client_link.hidden,BOOLEAN
customer_client_link.manager_link_id,INT64
customer_client_link.resource_name,RESOURCE_NAME
customer_client_link.status,ENUM
customer_conversion_goal.biddable,BOOLEAN
customer_conversion_goal.category,ENUM
customer_conversion_goal.origin,ENUM
customer_conversion_goal.resource_name,RESOURCE_NAME
customer_customizer.customizer_attribute,RESOURCE_NAME
customer_customizer.resource_name,RESOURCE_NAME
customer_customizer.status,ENUM
customer_customizer.value.string_value,STRING
customer_customizer.value.type,ENUM
customer_extension_setting.device,ENUM
customer_extension_setting.extension_feed_items,RESOURCE_NAME
customer_extension_setting.extension_type,ENUM
customer_extension_setting.resource_name,RESOURCE_NAME
customer_feed.feed,RESOURCE_NAME
customer_feed.matching_function.function_string,STRING
customer_feed.matching_function.left_operands,MESSAGE
customer_feed.matching_function.operator,ENUM
customer_feed.matching_function.right_operands,MESSAGE
customer_feed.placeholder_types,ENUM
customer_feed.resource_name,RESOURCE_NAME
customer_feed.status,ENUM
customer_label.customer,RESOURCE_NAME
customer_label.label,RESOURCE_NAME
customer_label.resource_name,RESOURCE_NAME
customer_manager_link.manager_customer,RESOURCE_NAME
customer_manager_link.manager_link_id,INT64
customer_manager_link.resource_name,RESOURCE_NAME
customer_manager_link.status,ENUM
customer_negative_criterion.content_label.type,ENUM
customer_negative_criterion.id,INT64
customer_negative_criterion.mobile_app_category.mobile_app_category_constant,RESOURCE_NAME
customer_negative_criterion.mobile_application.app_id,STRING
customer_negative_criterion.mobile_application.name,STRING
customer_negative_criterion.placement.url,STRING
customer_negative_criterion.resource_name,RESOURCE_NAME
customer_negative_criterion.type,ENUM
customer_negative_criterion.youtube_channel.channel_id,STRING
customer_negative_criterion.youtube_video.video_id,STRING
customer_user_access.access_creation_date_time,DATE
customer_user_access.access_role,ENUM
customer_user_access.email_address,STRING
customer_user_access.inviter_user_email_address,STRING
customer_user_access.resource_name,RESOURCE_NAME
customer_user_access.user_id,INT64
customer_user_access_invitation.access_role,ENUM
customer_user_access_invitation.creation_date_time,DATE
customer_user_access_invitation.email_address,STRING
customer_user_access_invitation.invitation_id,INT64
customer_user_access_invitation.invitation_status,ENUM
customer_user_access_invitation.resource_name,RESOURCE_NAME
customizer_attribute.id,INT64
customizer_attribute.name,STRING
customizer_attribute.resource_name,RESOURCE_NAME
customizer_attribute.status,ENUM
customizer_attribute.type,ENUM
detail_placement_view.display_name,STRING
detail_placement_view.group_placement_target_url,STRING
detail_placement_view.placement,STRING
detail_placement_view.placement_type,ENUM
detail_placement_view.resource_name,RESOURCE_NAME
detail_placement_view.target_url,STRING
detailed_demographic.availabilities,MESSAGE
detailed_demographic.id,INT64
detailed_demographic.launched_to_all,BOOLEAN
detailed_demographic.name,STRING
detailed_demographic.parent,RESOURCE_NAME
detailed_demographic.resource_name,RESOURCE_NAME
display_keyword_view.resource_name,RESOURCE_NAME
distance_view.distance_bucket,ENUM
distance_view.metric_system,BOOLEAN
distance_view.resource_name,RESOURCE_NAME
domain_category.campaign,RESOURCE_NAME
domain_category.category,STRING
domain_category.category_rank,INT64
domain_category.coverage_fraction,DOUBLE
domain_category.domain,STRING
domain_category.has_children,BOOLEAN
domain_category.language_code,STRING
domain_category.recommended_cpc_bid_micros,INT64
domain_category.resource_name,RESOURCE_NAME
dynamic_search_ads_search_term_view.has_matching_keyword,BOOLEAN
dynamic_search_ads_search_term_view.has_negative_keyword,BOOLEAN
dynamic_search_ads_search_term_view.has_negative_url,BOOLEAN
dynamic_search_ads_search_term_view.headline,STRING
dynamic_search_ads_search_term_view.landing_page,STRING
dynamic_search_ads_search_term_view.page_url,STRING
dynamic_search_ads_search_term_view.resource_name,RESOURCE_NAME
dynamic_search_ads_search_term_view.search_term,STRING
expanded_landing_page_view.expanded_final_url,STRING
expanded_landing_page_view.resource_name,RESOURCE_NAME
experiment.description,STRING
experiment.end_date,STRING
experiment.experiment_id,INT64
experiment.goals,MESSAGE
experiment.long_running_operation,STRING
experiment.name,STRING
experiment.promote_status,ENUM
experiment.resource_name,RESOURCE_NAME
experiment.start_date,STRING
experiment.status,ENUM
experiment.suffix,STRING
experiment.type,ENUM
experiment_arm.campaigns,RESOURCE_NAME
experiment_arm.control,BOOLEAN
experiment_arm.experiment,RESOURCE_NAME
experiment_arm.in_design_campaigns,RESOURCE_NAME
experiment_arm.name,STRING
experiment_arm.resource_name,RESOURCE_NAME
extension_feed_item.ad_schedules,MESSAGE
extension_feed_item.affiliate_location_feed_item.address_line_1,STRING
extension_feed_item.affiliate_location_feed_item.address_line_2,STRING
extension_feed_item.affiliate_location_feed_item.business_name,STRING
extension_feed_item.affiliate_location_feed_item.chain_id,INT64
extension_feed_item.affiliate_location_feed_item.chain_name,STRING
extension_feed_item.affiliate_location_feed_item.city,STRING
extension_feed_item.affiliate_location_feed_item.country_code,STRING
extension_feed_item.affiliate_location_feed_item.phone_number,STRING
extension_feed_item.affiliate_location_feed_item.postal_code,STRING
extension_feed_item.affiliate_location_feed_item.province,STRING
extension_feed_item.app_feed_item.app_id,STRING
extension_feed_item.app_feed_item.app_store,ENUM
extension_feed_item.app_feed_item.final_mobile_urls,STRING
extension_feed_item.app_feed_item.final_url_suffix,STRING
extension_feed_item.app_feed_item.final_urls,STRING
extension_feed_item.app_feed_item.link_text,STRING
extension_feed_item.app_feed_item.tracking_url_template,STRING
extension_feed_item.call_feed_item.call_conversion_action,RESOURCE_NAME
extension_feed_item.call_feed_item.call_conversion_reporting_state,ENUM
extension_feed_item.call_feed_item.call_conversion_tracking_disabled,BOOLEAN
extension_feed_item.call_feed_item.call_tracking_enabled,BOOLEAN
extension_feed_item.call_feed_item.country_code,STRING
extension_feed_item.call_feed_item.phone_number,STRING
extension_feed_item.callout_feed_item.callout_text,STRING
extension_feed_item.device,ENUM
extension_feed_item.end_date_time,DATE
extension_feed_item.extension_type,ENUM
extension_feed_item.hotel_callout_feed_item.language_code,STRING
extension_feed_item.hotel_callout_feed_item.text,STRING
extension_feed_item.id,INT64
extension_feed_item.image_feed_item.image_asset,RESOURCE_NAME
extension_feed_item.location_feed_item.address_line_1,STRING
extension_feed_item.location_feed_item.address_line_2,STRING
extension_feed_item.location_feed_item.business_name,STRING
extension_feed_item.location_feed_item.city,STRING
extension_feed_item.location_feed_item.country_code,STRING
extension_feed_item.location_feed_item.phone_number,STRING
extension_feed_item.location_feed_item.postal_code,STRING
extension_feed_item.location_feed_item.province,STRING
extension_feed_item.price_feed_item.final_url_suffix,STRING
extension_feed_item.price_feed_item.language_code,STRING
extension_feed_item.price_feed_item.price_offerings,MESSAGE
extension_feed_item.price_feed_item.price_qualifier,ENUM
extension_feed_item.price_feed_item.tracking_url_template,STRING
extension_feed_item.price_feed_item.type,ENUM
extension_feed_item.promotion_feed_item.discount_modifier,ENUM
extension_feed_item.promotion_feed_item.final_mobile_urls,STRING
extension_feed_item.promotion_feed_item.final_url_suffix,STRING
extension_feed_item.promotion_feed_item.final_urls,STRING
extension_feed_item.promotion_feed_item.language_code,STRING
extension_feed_item.promotion_feed_item.money_amount_off.amount_micros,INT64
extension_feed_item.promotion_feed_item.money_amount_off.currency_code,STRING
extension_feed_item.promotion_feed_item.occasion,ENUM
extension_feed_item.promotion_feed_item.orders_over_amount.amount_micros,INT64
extension_feed_item.promotion_feed_item.orders_over_amount.currency_code,STRING
extension_feed_item.promotion_feed_item.percent_off,INT64
extension_feed_item.promotion_feed_item.promotion_code,STRING
extension_feed_item.promotion_feed_item.promotion_end_date,DATE
extension_feed_item.promotion_feed_item.promotion_start_date,DATE
extension_feed_item.promotion_feed_item.promotion_target,STRING
extension_feed_item.promotion_feed_item.tracking_url_template,STRING
extension_feed_item.resource_name,RESOURCE_NAME
extension_feed_item.sitelink_feed_item.final_mobile_urls,STRING
extension_feed_item.sitelink_feed_item.final_url_suffix,STRING
extension_feed_item.sitelink_feed_item.final_urls,STRING
extension_feed_item.sitelink_feed_item.line1,STRING
extension_feed_item.sitelink_feed_item.line2,STRING
extension_feed_item.sitelink_feed_item.link_text,STRING
extension_feed_item.sitelink_feed_item.tracking_url_template,STRING
extension_feed_item.start_date_time,DATE
extension_feed_item.status,ENUM
extension_feed_item.structured_snippet_feed_item.header,STRING
extension_feed_item.structured_snippet_feed_item.values,STRING
extension_feed_item.targeted_ad_group,RESOURCE_NAME
extension_feed_item.targeted_campaign,RESOURCE_NAME
extension_feed_item.targeted_geo_target_constant,RESOURCE_NAME
extension_feed_item.targeted_keyword.match_type,ENUM
extension_feed_item.targeted_keyword.text,STRING
extension_feed_item.text_message_feed_item.business_name,STRING
extension_feed_item.text_message_feed_item.country_code,STRING
extension_feed_item.text_message_feed_item.extension_text,STRING
extension_feed_item.text_message_feed_item.phone_number,STRING
extension_feed_item.text_message_feed_item.text,STRING
feed.affiliate_location_feed_data.chain_ids,INT64
feed.affiliate_location_feed_data.relationship_type,ENUM
feed.attributes,MESSAGE
feed.id,INT64
feed.name,STRING
feed.origin,ENUM
feed.places_location_feed_data.business_name_filter,STRING
feed.places_location_feed_data.category_filters,STRING
feed.places_location_feed_data.email_address,STRING
feed.places_location_feed_data.label_filters,STRING
feed.resource_name,RESOURCE_NAME
feed.status,ENUM
feed_item.attribute_values,MESSAGE
feed_item.end_date_time,DATE
feed_item.feed,RESOURCE_NAME
feed_item.geo_targeting_restriction,ENUM
feed_item.id,INT64
feed_item.policy_infos,MESSAGE
feed_item.resource_name,RESOURCE_NAME
feed_item.start_date_time,DATE
feed_item.status,ENUM
feed_item.url_custom_parameters,MESSAGE
feed_item_set.display_name,STRING
feed_item_set.dynamic_affiliate_location_set_filter.chain_ids,INT64
feed_item_set.dynamic_location_set_filter.business_name_filter.business_name,STRING
feed_item_set.dynamic_location_set_filter.business_name_filter.filter_type,ENUM
feed_item_set.dynamic_location_set_filter.labels,STRING
feed_item_set.feed,RESOURCE_NAME
feed_item_set.feed_item_set_id,INT64
feed_item_set.resource_name,RESOURCE_NAME
feed_item_set.status,ENUM
feed_item_set_link.feed_item,RESOURCE_NAME
feed_item_set_link.feed_item_set,RESOURCE_NAME
feed_item_set_link.resource_name,RESOURCE_NAME
feed_item_target.ad_group,RESOURCE_NAME
feed_item_target.ad_schedule,MESSAGE
feed_item_target.ad_schedule.day_of_week,ENUM
feed_item_target.campaign,RESOURCE_NAME
feed_item_target.device,ENUM
feed_item_target.feed_item,RESOURCE_NAME
feed_item_target.feed_item_target_id,INT64
feed_item_target.feed_item_target_type,ENUM
feed_item_target.geo_target_constant,RESOURCE_NAME
feed_item_target.keyword.match_type,ENUM
feed_item_target.keyword.text,STRING
feed_item_target.resource_name,RESOURCE_NAME
feed_item_target.status,ENUM
feed_mapping.attribute_field_mappings,MESSAGE
feed_mapping.criterion_type,ENUM
feed_mapping.feed,RESOURCE_NAME
feed_mapping.placeholder_type,ENUM
feed_mapping.resource_name,RESOURCE_NAME
feed_mapping.status,ENUM
feed_placeholder_view.placeholder_type,ENUM
feed_placeholder_view.resource_name,RESOURCE_NAME
gender_view.resource_name,RESOURCE_NAME
geo_target_constant.canonical_name,STRING
geo_target_constant.country_code,STRING
geo_target_constant.id,INT64
geo_target_constant.name,STRING
geo_target_constant.parent_geo_target,RESOURCE_NAME
geo_target_constant.resource_name,RESOURCE_NAME
geo_target_constant.status,ENUM
geo_target_constant.target_type,STRING
geographic_view.country_criterion_id,INT64
geographic_view.location_type,ENUM
geographic_view.resource_name,RESOURCE_NAME
group_placement_view.display_name,STRING
group_placement_view.placement,STRING
group_placement_view.placement_type,ENUM
group_placement_view.resource_name,RESOURCE_NAME
group_placement_view.target_url,STRING
hotel_group_view.resource_name,RESOURCE_NAME
hotel_performance_view.resource_name,RESOURCE_NAME
hotel_reconciliation.billed,BOOLEAN
hotel_reconciliation.campaign,RESOURCE_NAME
hotel_reconciliation.check_in_date,DATE
hotel_reconciliation.check_out_date,DATE
hotel_reconciliation.commission_id,STRING
hotel_reconciliation.hotel_center_id,INT64
hotel_reconciliation.hotel_id,STRING
hotel_reconciliation.order_id,STRING
hotel_reconciliation.reconciled_value_micros,INT64
hotel_reconciliation.resource_name,RESOURCE_NAME
hotel_reconciliation.status,ENUM
income_range_view.resource_name,RESOURCE_NAME
keyword_plan.forecast_period,MESSAGE
keyword_plan.id,INT64
keyword_plan.name,STRING
keyword_plan.resource_name,RESOURCE_NAME
keyword_plan_ad_group.cpc_bid_micros,INT64
keyword_plan_ad_group.id,INT64
keyword_plan_ad_group.keyword_plan_campaign,RESOURCE_NAME
keyword_plan_ad_group.name,STRING
keyword_plan_ad_group.resource_name,RESOURCE_NAME
keyword_plan_ad_group_keyword.cpc_bid_micros,INT64
keyword_plan_ad_group_keyword.id,INT64
keyword_plan_ad_group_keyword.keyword_plan_ad_group,RESOURCE_NAME
keyword_plan_ad_group_keyword.match_type,ENUM
keyword_plan_ad_group_keyword.negative,BOOLEAN
keyword_plan_ad_group_keyword.resource_name,RESOURCE_NAME
keyword_plan_ad_group_keyword.text,STRING
keyword_plan_campaign.cpc_bid_micros,INT64
keyword_plan_campaign.geo_targets,MESSAGE
keyword_plan_campaign.geo_targets.geo_target_constant,RESOURCE_NAME
keyword_plan_campaign.id,INT64
keyword_plan_campaign.keyword_plan,RESOURCE_NAME
keyword_plan_campaign.keyword_plan_network,ENUM
keyword_plan_campaign.language_constants,RESOURCE_NAME
keyword_plan_campaign.name,STRING
keyword_plan_campaign.resource_name,RESOURCE_NAME
keyword_plan_campaign_keyword.id,INT64
keyword_plan_campaign_keyword.keyword_plan_campaign,RESOURCE_NAME
keyword_plan_campaign_keyword.match_type,ENUM
keyword_plan_campaign_keyword.negative,BOOLEAN
keyword_plan_campaign_keyword.resource_name,RESOURCE_NAME
keyword_plan_campaign_keyword.text,STRING
keyword_theme_constant.country_code,STRING
keyword_theme_constant.display_name,STRING
keyword_theme_constant.language_code,STRING
keyword_theme_constant.resource_name,RESOURCE_NAME
keyword_view.resource_name,RESOURCE_NAME
label.id,INT64
label.name,STRING
label.resource_name,RESOURCE_NAME
label.status,ENUM
label.text_label.background_color,STRING
label.text_label.description,STRING
landing_page_view.resource_name,RESOURCE_NAME
landing_page_view.unexpanded_final_url,STRING
language_constant.code,STRING
language_constant.id,INT64
language_constant.name,STRING
language_constant.resource_name,RESOURCE_NAME
language_constant.targetable,BOOLEAN
lead_form_submission_data.ad_group,RESOURCE_NAME
lead_form_submission_data.ad_group_ad,RESOURCE_NAME
lead_form_submission_data.asset,RESOURCE_NAME
lead_form_submission_data.campaign,RESOURCE_NAME
lead_form_submission_data.custom_lead_form_submission_fields,MESSAGE
lead_form_submission_data.gclid,STRING
lead_form_submission_data.id,STRING
lead_form_submission_data.lead_form_submission_fields,MESSAGE
lead_form_submission_data.resource_name,RESOURCE_NAME
lead_form_submission_data.submission_date_time,DATE
life_event.availabilities,MESSAGE
life_event.id,INT64
life_event.launched_to_all,BOOLEAN
life_event.name,STRING
life_event.parent,RESOURCE_NAME
life_event.resource_name,RESOURCE_NAME
location_view.resource_name,RESOURCE_NAME
managed_placement_view.resource_name,RESOURCE_NAME
media_file.audio.ad_duration_millis,INT64
media_file.file_size,INT64
media_file.id,INT64
media_file.image.full_size_image_url,STRING
media_file.image.preview_size_image_url,STRING
media_file.media_bundle.url,STRING
media_file.mime_type,ENUM
media_file.name,STRING
media_file.resource_name,RESOURCE_NAME
media_file.source_url,STRING
media_file.type,ENUM
media_file.video.ad_duration_millis,INT64
media_file.video.advertising_id_code,STRING
media_file.video.isci_code,STRING
media_file.video.youtube_video_id,STRING
metrics.absolute_top_impression_percentage,DOUBLE
metrics.active_view_cpm,DOUBLE
metrics.active_view_ctr,DOUBLE
metrics.active_view_impressions,INT64
metrics.active_view_measurability,DOUBLE
metrics.active_view_measurable_cost_micros,INT64
metrics.active_view_measurable_impressions,INT64
metrics.active_view_viewability,DOUBLE
metrics.all_conversions,DOUBLE
metrics.all_conversions_by_conversion_date,DOUBLE
metrics.all_conversions_from_click_to_call,DOUBLE
metrics.all_conversions_from_directions,DOUBLE
metrics.all_conversions_from_interactions_rate,DOUBLE
metrics.all_conversions_from_interactions_value_per_interaction,DOUBLE
metrics.all_conversions_from_location_asset_click_to_call,DOUBLE
metrics.all_conversions_from_location_asset_directions,DOUBLE
metrics.all_conversions_from_location_asset_menu,DOUBLE
metrics.all_conversions_from_location_asset_order,DOUBLE
metrics.all_conversions_from_location_asset_other_engagement,DOUBLE
metrics.all_conversions_from_location_asset_store_visits,DOUBLE
metrics.all_conversions_from_location_asset_website,DOUBLE
metrics.all_conversions_from_menu,DOUBLE
metrics.all_conversions_from_order,DOUBLE
metrics.all_conversions_from_other_engagement,DOUBLE
metrics.all_conversions_from_store_visit,DOUBLE
metrics.all_conversions_from_store_website,DOUBLE
metrics.all_conversions_value,DOUBLE
metrics.all_conversions_value_by_conversion_date,DOUBLE
metrics.all_conversions_value_per_cost,DOUBLE
metrics.auction_insight_search_absolute_top_impression_percentage,DOUBLE
metrics.auction_insight_search_impression_share,DOUBLE
metrics.auction_insight_search_outranking_share,DOUBLE
metrics.auction_insight_search_overlap_rate,DOUBLE
metrics.auction_insight_search_position_above_rate,DOUBLE
metrics.auction_insight_search_top_impression_percentage,DOUBLE
metrics.average_cost,DOUBLE
metrics.average_cpc,DOUBLE
metrics.average_cpe,DOUBLE
metrics.average_cpm,DOUBLE
metrics.average_cpv,DOUBLE
metrics.average_page_views,DOUBLE
metrics.average_time_on_site,DOUBLE
metrics.benchmark_average_max_cpc,DOUBLE
metrics.benchmark_ctr,DOUBLE
metrics.biddable_app_install_conversions,DOUBLE
metrics.biddable_app_post_install_conversions,DOUBLE
metrics.bounce_rate,DOUBLE
metrics.clicks,INT64
metrics.combined_clicks,INT64
metrics.combined_clicks_per_query,DOUBLE
metrics.combined_queries,INT64
metrics.content_budget_lost_impression_share,DOUBLE
metrics.content_impression_share,DOUBLE
metrics.content_rank_lost_impression_share,DOUBLE
metrics.conversion_last_conversion_date,DATE
metrics.conversion_last_received_request_date_time,DATE
metrics.conversions,DOUBLE
metrics.conversions_by_conversion_date,DOUBLE
metrics.conversions_from_interactions_rate,DOUBLE
metrics.conversions_from_interactions_value_per_interaction,DOUBLE
metrics.conversions_value,DOUBLE
metrics.conversions_value_by_conversion_date,DOUBLE
metrics.conversions_value_per_cost,DOUBLE
metrics.cost_micros,INT64
metrics.cost_per_all_conversions,DOUBLE
metrics.cost_per_conversion,DOUBLE
metrics.cost_per_current_model_attributed_conversion,DOUBLE
metrics.cross_device_conversions,DOUBLE
metrics.ctr,DOUBLE
metrics.current_model_attributed_conversions,DOUBLE
metrics.current_model_attributed_conversions_from_interactions_rate,DOUBLE
metrics.current_model_attributed_conversions_from_interactions_value_per_interaction,DOUBLE
metrics.current_model_attributed_conversions_value,DOUBLE
metrics.current_model_attributed_conversions_value_per_cost,DOUBLE
metrics.eligible_impressions_from_location_asset_store_reach,INT64
metrics.engagement_rate,DOUBLE
metrics.engagements,INT64
metrics.gmail_forwards,INT64
metrics.gmail_saves,INT64
metrics.gmail_secondary_clicks,INT64
metrics.historical_creative_quality_score,ENUM
metrics.historical_landing_page_quality_score,ENUM
metrics.historical_quality_score,INT64
metrics.historical_search_predicted_ctr,ENUM
metrics.hotel_average_lead_value_micros,DOUBLE
metrics.hotel_commission_rate_micros,INT64
metrics.hotel_eligible_impressions,INT64
metrics.hotel_expected_commission_cost,DOUBLE
metrics.hotel_price_difference_percentage,DOUBLE
metrics.impressions,INT64
metrics.interaction_event_types,ENUM
metrics.interaction_rate,DOUBLE
metrics.interactions,INT64
metrics.invalid_click_rate,DOUBLE
metrics.invalid_clicks,INT64
metrics.message_chat_rate,DOUBLE
metrics.message_chats,INT64
metrics.message_impressions,INT64
metrics.mobile_friendly_clicks_percentage,DOUBLE
metrics.optimization_score_uplift,DOUBLE
metrics.optimization_score_url,STRING
metrics.organic_clicks,INT64
metrics.organic_clicks_per_query,DOUBLE
